,广东,河源,25T,干货,3,7200,,,,
,广东,河源,20'GP,干货 - 自备箱,3,,,,,
,广东,河源,40尺高柜,干货 - 自备箱,3,,,,,
,广东,惠州,10T,干货,3,,,,,
,广东,惠州,20'GP,干货 - 自备箱,3,,,,,
,广东,惠州,25T,干货,3,7200,,,,
,浙江,湖州,20'GP,干货 - 自备箱,1,,,,,
,浙江,湖州,10T,干货,1,,,,,
,浙江,湖州,12T,干货,1,1600,,,,
,浙江,湖州,15T,干货,1,1600,,,,
,广东,江门,5T,干货,3,4800,,,,
,广东,江门,8T,干货,3,5200,,,,
,广东,江门,10T,干货,3,,,,,
,广东,江门,12T,干货,3,6000,,,,
,广东,江门,15T,干货,3,6200,,,,
,广东,江门,25T,干货,3,7700,,,,
,广东,江门,26T,干货,3,7900,,,,
,广东,江门,20'GP,干货 - 自备箱,3,,,,,
,广东,江门,40尺高柜,干货 - 自备箱,3,,,,,
,江苏,连云港,3T,干货,2,1900,,,,
,江苏,连云港,12T,干货,2,3500,,,,
,江苏,连云港,15T,干货,2,3600,,,,
,江苏,连云港,26T,干货,2,4400,,,,
,江苏,连云港,20'GP,干货 - 自备箱,2,,,,,
,江苏,连云港,40尺高柜,干货 - 自备箱,2,,,,,
,江西,南昌,3T,干货,2,2000,,,,
,江西,南昌,5T,干货,2,2700,,,,
,江西,南昌,8T,干货,2,3100,,,,
,江西,南昌,10T,干货,2,,,,,
,江西,南昌,12T,干货,2,3800,,,,
,江西,南昌,15T,干货,2,4000,,,,
,江西,南昌,25T,干货,2,4700,,,,
,江西,南昌,26T,干货,2,5000,,,,
,江西,南昌,20'GP,干货 - 自备箱,2,,,,,
,江西,南昌,40尺高柜,干货 - 自备箱,2,,,,,
,浙江,宁波,8T,干货,1,1300,,,,
,浙江,宁波,10T,干货,1,,,,,
,浙江,宁波,15T,干货,1,1600,,,,
,浙江,宁波,25T,干货,1,1800,,,,
,浙江,宁波,26T,干货,1,2000,,,,
,浙江,宁波,20'GP,干货 - 自备箱,1,,,,,
,浙江,宁波,40尺高柜,干货 - 自备箱,1,,,,,
,浙江,平湖,10T,干货,1,,,,,
,浙江,平湖,12T,干货,1,950,,,,
,浙江,平湖,15T,干货,1,1000,,,,
,浙江,平湖,26T,干货,1,1200,,,,
,浙江,平湖,20'GP,干货 - 自备箱,1,,,,,
,浙江,平湖,40尺高柜,干货 - 自备箱,1,,,,,
,广西,浦北,20'GP,干货 - 自备箱,4,,,,,
,广西,浦北,3T,干货,4,4700,,,,
,广西,浦北,5T,干货,4,6000,,,,
,广西,浦北,8T,干货,4,6500,,,,
,广西,浦北,25T,干货,4,8900,,,,
,山东,青岛,15T,干货,2,5000,,,,
,山东,青岛,25T,干货,2,6200,,,,
,山东,青岛,26T,干货,2,6400,,,,
,山东,青岛,20'GP,干货 - 自备箱,2,,,,,
,山东,青岛,40尺高柜,干货 - 自备箱,2,,,,,
,广西,钦州,20'GP,干货 - 自备箱,4,,,,,
,广西,钦州,3T,干货,4,4700,,,,
,广西,钦州,25T,干货,4,8900,,,,
,福建,泉州,20'GP,干货 - 自备箱,2,,,,,
,福建,泉州,3T,干货,2,2500,,,,
,福建,泉州,12T,干货,2,3800,,,,
,上海,上海,20'GP,干货 - 自备箱,1,,,,,
,上海,上海,12T,干货,1,900,,,,
,上海,上海,15T,干货,1,1000,,,,
,上海,上海,26T,干货,1,1200,,,,
,广东,汕头,8T,干货,3,4500,,,,
,广东,汕头,12T,干货,3,5400,,,,
,广东,汕头,15T,干货,3,5500,,,,
,广东,汕头,20'GP,干货 - 自备箱,3,,,,,
,广东,汕头,25T,干货,3,6900,,,,
,广东,汕头,26T,干货,3,7200,,,,
,广东,深圳,20'GP,干货 - 自备箱,3,,,,,
,福建,石狮,10T,干货,2,,,,,
,福建,石狮,12T,干货,2,3800,,,,
,福建,石狮,15T,干货,2,4000,,,,
,福建,石狮,25T,干货,2,5200,,,,
,福建,石狮,26T,干货,2,5300,,,,
,福建,石狮,20'GP,干货 - 自备箱,2,,,,,
,福建,石狮,40尺高柜,干货 - 自备箱,2,,,,,
,江苏,宿迁,3T,干货,1,1700,,,,
,江苏,宿迁,5T,干货,1,2600,,,,
,江苏,宿迁,12T,干货,1,3100,,,,
,江苏,宿迁,15T,干货,1,3300,,,,
,江苏,宿迁,25T,干货,1,4300,,,,
,江苏,宿迁,26T,干货,1,4600,,,,
,江苏,宿迁,20'GP,干货 - 自备箱,1,,,,,
,江苏,宿迁,40尺高柜,干货 - 自备箱,1,,,,,
,江苏,苏州,20'GP,干货 - 自备箱,1,,,,,
,山东,泰安,8T,干货,2,4000,,,,
,山东,泰安,10T,干货,2,,,,,
,山东,泰安,12T,干货,2,5000,,,,
,山东,泰安,15T,干货,2,5100,,,,
,山东,泰安,25T,干货,2,6400,,,,
,山东,泰安,26T,干货,2,6600,,,,
,山东,泰安,20'GP,干货 - 自备箱,2,,,,,
,山东,泰安,40尺高柜,干货 - 自备箱,2,,,,,
,山东,威海,5T,干货,2,3900,,,,
,山东,威海,8T,干货,2,4100,,,,
,山东,威海,10T,干货,2,,,,,
,山东,威海,12T,干货,2,5300,,,,
,山东,威海,15T,干货,2,5500,,,,
,山东,威海,25T,干货,2,6700,,,,
,山东,威海,26T,干货,2,7000,,,,
,山东,威海,20'GP,干货 - 自备箱,2,,,,,
,山东,威海,40尺高柜,干货 - 自备箱,2,,,,,
,安徽,宣城,10T,干货,1,,,,,
,安徽,宣城,12T,干货,1,2200,,,,
,安徽,宣城,15T,干货,1,2300,,,,
,安徽,宣城,25T,干货,1,2800,,,,
,安徽,宣城,20'GP,干货 - 自备箱,1,,,,,
,安徽,宣城,40尺高柜,干货 - 自备箱,1,,,,,
,江苏,扬州,3T,干货,1,1300,,,,
,江苏,扬州,10T,干货,1,,,,,
,江苏,扬州,15T,干货,1,2600,,,,
,江苏,扬州,25T,干货,1,3200,,,,
,江苏,扬州,26T,干货,1,3500,,,,
,江苏,扬州,20'GP,干货 - 自备箱,1,,,,,
,江苏,扬州,40尺高柜,干货 - 自备箱,1,,,,,
,山东,烟台,5T,干货,2,3900,,,,
,山东,烟台,8T,干货,2,4000,,,,
,山东,烟台,10T,干货,2,,,,,
,山东,烟台,12T,干货,2,5000,,,,
,山东,烟台,15T,干货,2,5200,,,,
,山东,烟台,25T,干货,2,6700,,,,
,山东,烟台,26T,干货,2,6800,,,,
,山东,烟台,20'GP,干货 - 自备箱,2,,,,,
,山东,烟台,40尺高柜,干货 - 自备箱,2,,,,,
,广东,肇庆,3T,干货,3,4000,,,,
,广东,肇庆,8T,干货,3,5200,,,,
,广东,肇庆,10T,干货,3,,,,,
,广东,肇庆,12T,干货,3,6000,,,,
,广东,肇庆,15T,干货,3,6200,,,,
,广东,肇庆,25T,干货,3,7700,,,,
,广东,肇庆,26T,干货,3,7900,,,,
,广东,肇庆,20'GP,干货 - 自备箱,3,,,,,
,广东,肇庆,40尺高柜,干货 - 自备箱,3,,,,,
,广东,中山,20'GP,干货 - 自备箱,3,,,,,
,广东,中山,5T,干货,3,4800,,,,
,广东,中山,8T,干货,3,5300,,,,
,广东,中山,25T,干货,3,7700,,,,
,广东,珠海,5T,干货,3,4800,,,,
,广东,珠海,8T,干货,3,5300,,,,
,广东,珠海,10T,干货,3,,,,,
,广东,珠海,12T,干货,3,6000,,,,
,广东,珠海,15T,干货,3,6300,,,,
,广东,珠海,20'GP,干货 - 自备箱,3,,,,,
,广东,珠海,25T,干货,3,7800,,,,
,广东,珠海,26T,干货,3,8000,,,,
,湖南,资兴,3T,干货,2,3100,,,,
,湖南,资兴,5T,干货,2,3800,,,,
,湖南,资兴,10T,干货,2,,,,,
,湖南,资兴,15T,干货,2,5200,,,,
,湖南,资兴,25T,干货,2,6400,,,,
,湖南,资兴,26T,干货,2,6500,,,,
,湖南,资兴,20'GP,干货 - 自备箱,2,,,,,
,湖南,资兴,40尺高柜,干货 - 自备箱,2,,,,,
,广西,北海,3T,干货,4,5000,,,,
,广西,北海,5T,干货,4,6200,,,,
,广西,北海,8T,干货,4,6500,,,,
,广西,北海,10T,干货,4,,,,,
,广西,北海,12T,干货,4,6800,,,,
,广西,北海,15T,干货,4,7000,,,,
,广西,北海,25T,干货,4,8900,,,,
,广西,北海,26T,干货,4,9100,,,,
,广西,北海,20'GP,干货 - 自备箱,4,,,,,
,广西,北海,40尺高柜,干货 - 自备箱,4,,,,,
,浙江,温州,3T,干货,1,1200,,,,
,浙江,温州,5T,干货,1,1600,,,,
,浙江,温州,8T,干货,1,1850,,,,
,浙江,温州,10T,干货,1,,,,,
,浙江,温州,12T,干货,1,2200,,,,
,浙江,温州,15T,干货,1,2200,,,,
,浙江,温州,25T,干货,1,2600,,,,
,浙江,温州,26T,干货,1,3000,,,,
,浙江,温州,20'GP,干货 - 自备箱,1,,,,,
,浙江,温州,40尺高柜,干货 - 自备箱,1,,,,,
